Quang.k?9/2/2022?07:28?quang?production projects/QLD/AGCOOMBS/QW - Part C/Level 5/Zone 4/1_4mBN_L05-77004_B1.MAJ?LEVEL 5 - ZONE 4?C:/users/quang/premier ducts/premier ducts team site - documents/?
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,71,2839,None,0.6,,10.9,DESIGN,1,DecoiledStraight,866,2839 (Straight),False,,0,2.30434285714286,False,,7,Red,,0,700,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,72,2842,None,0.6,,17.34,DESIGN,1,MachineCut,17,2842 (Radius Bend),False,,0,3.63933041237154,False,,7,Red,,0,700,350,90,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,73,2843,None,0.6,BE + 5 X 300,11.26,DESIGN,1,DecoiledStraight,866,2843 (Straight),False,,0,2.38095655610434,False,,7,Red,,0,700,350,1400,TDF,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,75,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,76,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,77,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,78,2840,None,0.6,,10.9,DESIGN,1,DecoiledStraight,866,2840 (Straight),False,,0,2.30434285714286,False,,7,Red,,0,700,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,79,2841,None,0.6,300,11.26,DESIGN,1,DecoiledStraight,866,2841 (Straight),False,,0,2.38095,False,,7,Red,,0,700,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,7A,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
,,7B,4288,None,0.6,,2.13,DESIGN,1,MachineCut,7,4288 (Shoe),False,,0,0.448191982566929,False,,NULL,NULL,,0,300,350,175,TDF-1,Galvanised,,,
,,7F,,None,1.2,,77.02,DESIGN,1,MachineCut,866,Straight,False,,0,7.98,False,,NULL,NULL,,0,3600,300,302,RE,Galvanised,,,
8,,80,2980B,None,1.2,MARK AS 2 PIECES + BE,103.06,DESIGN,1,MachineCut,866,2980B (Straight),False,,0,10.6872824126852,False,,NULL,NULL,,0,4000,300,352,RE.,Galvanised,,,
,,A5,3734,None,0.6,,5.02,DESIGN,1,SpiralStraight,40,3734 (300),False,,0,0.945619369555768,False,,NULL,NULL,,0,300,2500,2500,RE,Galvanised,,,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,B0,2759,Inside,0.8,2 X SP,65.04,DESIGN,1,MachineCut,17,2759 (Radius Bend),False,,4181831.80345795,8.10358166155023,False,,3,Blue,,75,1150,1650,45,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA830,MEC-AC-ICG-L05-77004[B]/P9-ORANGE,B1,4389,None,1,,57.03,DESIGN,1,MachineCut,866,4389 (Straight),False,,0,7.09162691990218,False,,13,Orange,,0,2000,1000,705,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA830,MEC-AC-ICG-L05-77004[B]/P9-ORANGE,B2,4390,None,1,2 X SP,117.32,DESIGN,1,MachineCut,17,4390 (Radius Bend),False,,0,14.8990169102704,False,,13,Orange,,0,2000,1000,45,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA830,MEC-AC-ICG-L05-77004[B]/P9-ORANGE,B3,4391,None,1,,51.02,DESIGN,1,DecoiledStraight,866,4391 (Straight),False,,0,6.49405714285714,False,,13,Orange,,0,2000,1000,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA830,MEC-AC-ICG-L05-77004[B]/P9-ORANGE,B4,4392,None,1,,51.02,DESIGN,1,DecoiledStraight,866,4392 (Straight),False,,0,6.49405714285714,False,,13,Orange,,0,2000,1000,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,B6,2760FF,None,0.8,,8.88,DESIGN,1,MachineCut,7,2760FF (Shoe),False,,0,1.40481178772032,False,,3,Blue,,0,950,500,330,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,B7,2771,Inside,1,,57.04,DESIGN,1,DecoiledStraight,866,2771 (Straight),False,,6854715,5.31234285714286,False,,3,Blue,,75,1400,1050,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,B9,2772,Inside,1,,57.04,DESIGN,1,DecoiledStraight,866,2772 (Straight),False,,6854715,5.31234285714286,False,,3,Blue,,75,1400,1050,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
,,C5,MOS,None,0.6,ON HOLD DO NOT MANUFACTURE,14.98,Site Measure,1,MachineCut,866,MOS (Straight),False,,0,3.16103315472562,False,,NULL,NULL,,0,750,650,1301,TDF-1,Galvanised,,,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,CA,2763,None,0.6,,10.9,DESIGN,1,DecoiledStraight,866,2763 (Straight),False,,0,2.30434285714286,False,,3,Blue,,0,650,400,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,E5,2761FF,None,0.6,FLAT ON BOTTOM,2.61,DESIGN,1,MachineCut,7,2761FF (Shoe),False,,0,0.546471982566929,False,,3,Blue,,0,450,350,175,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,E6,2761C,None,0.6,75 BD,8.37,DESIGN,1,DecoiledStraight,866,2761C (Straight),False,,0,1.7672,False,,3,Blue,,0,450,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,E7,2761D,None,0.6,BE + 2 X 300,8.65,DESIGN,1,DecoiledStraight,866,2761D (Straight),False,,0,1.82595,False,,3,Blue,,0,450,350,1400,TDF,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,E8,2761FF,None,0.6,FLAT ON TOP,2.73,DESIGN,1,MachineCut,7,2761FF (Shoe),False,,0,0.571671982566929,False,,3,Blue,,0,500,350,175,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,E9,2761A,None,0.6,75 BD,8.87,DESIGN,1,DecoiledStraight,866,2761A (Straight),False,,0,1.87462857142857,False,,3,Blue,,0,500,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA831,MEC-AC-ICG-L05-77004[B]/P10-BLUE,EA,2761B,None,0.6,BE + 3 X 300,9.17,DESIGN,1,DecoiledStraight,866,2761B (Straight),False,,0,1.93695,False,,3,Blue,,0,500,350,1400,TDF,Galvanised,,LEVEL 5 - ZONE 4,
